Modelo,Pooling,STS12,STS13,STS14,STS15,STS16,STSBenchmark,SICKRelatedness
bert-base-uncased,_mean_pooling_2,"{'pearson': {'mean': np.float64(0.4634872452296649), 'wmean': np.float64(0.4610171269600218)}, 'spearman': {'mean': np.float64(0.5402714284688439), 'wmean': np.float64(0.5334357556448154)}}","{'pearson': {'mean': np.float64(0.2965398414101132), 'wmean': np.float64(0.37243467077066655)}, 'spearman': {'mean': np.float64(0.3504121319155804), 'wmean': np.float64(0.4254636308583049)}}","{'pearson': {'mean': np.float64(0.4589117841157648), 'wmean': np.float64(0.49159759430817657)}, 'spearman': {'mean': np.float64(0.5171955921425028), 'wmean': np.float64(0.5413695668495655)}}","{'pearson': {'mean': np.float64(0.4866656770684372), 'wmean': np.float64(0.5352385178083093)}, 'spearman': {'mean': np.float64(0.5402168140762926), 'wmean': np.float64(0.5816215365018365)}}","{'pearson': {'mean': np.float64(0.4708952954784117), 'wmean': np.float64(0.4770752120784543)}, 'spearman': {'mean': np.float64(0.532968778791435), 'wmean': np.float64(0.5393301187609322)}}","{'devpearson': np.float64(0.7083303770686707), 'pearson': np.float64(0.6467114341772954), 'spearman': np.float64(0.6385393493596264), 'mse': 1.5040398176546406, 'yhat': array([1.75189532, 1.41244594, 2.21786407, ..., 3.95722744, 3.810167  ,
       3.0743938 ]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.740144206156067), 'pearson': np.float64(0.8042154725001691), 'spearman': np.float64(0.7293814666354946), 'mse': 0.360151408932526, 'yhat': array([3.39468347, 3.82921808, 1.32386401, ..., 3.29250878, 4.41751706,
       4.46941071]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_mean_pooling_no_cls_and_sep_2,"{'pearson': {'mean': np.float64(0.4634872452296649), 'wmean': np.float64(0.4610171269600218)}, 'spearman': {'mean': np.float64(0.5402714284688439), 'wmean': np.float64(0.5334357556448154)}}","{'pearson': {'mean': np.float64(0.2965398414101132), 'wmean': np.float64(0.37243467077066655)}, 'spearman': {'mean': np.float64(0.3504121319155804), 'wmean': np.float64(0.4254636308583049)}}","{'pearson': {'mean': np.float64(0.4589117841157648), 'wmean': np.float64(0.49159759430817657)}, 'spearman': {'mean': np.float64(0.5171955921425028), 'wmean': np.float64(0.5413695668495655)}}","{'pearson': {'mean': np.float64(0.4866656770684372), 'wmean': np.float64(0.5352385178083093)}, 'spearman': {'mean': np.float64(0.5402168140762926), 'wmean': np.float64(0.5816215365018365)}}","{'pearson': {'mean': np.float64(0.4708952954784117), 'wmean': np.float64(0.4770752120784543)}, 'spearman': {'mean': np.float64(0.532968778791435), 'wmean': np.float64(0.5393301187609322)}}","{'devpearson': np.float64(0.7083303770686707), 'pearson': np.float64(0.6467114341772954), 'spearman': np.float64(0.6385393493596264), 'mse': 1.5040398176546406, 'yhat': array([1.75189532, 1.41244594, 2.21786407, ..., 3.95722744, 3.810167  ,
       3.0743938 ]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.740144206156067), 'pearson': np.float64(0.8042154725001691), 'spearman': np.float64(0.7293814666354946), 'mse': 0.360151408932526, 'yhat': array([3.39468347, 3.82921808, 1.32386401, ..., 3.29250878, 4.41751706,
       4.46941071]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_cls_layer_with_mean_pooling_2,"{'pearson': {'mean': np.float64(0.4899969965599896), 'wmean': np.float64(0.47979830374701143)}, 'spearman': {'mean': np.float64(0.5446049481748645), 'wmean': np.float64(0.5292451226145609)}}","{'pearson': {'mean': np.float64(0.3023549688160472), 'wmean': np.float64(0.36104961533734864)}, 'spearman': {'mean': np.float64(0.3484717681176104), 'wmean': np.float64(0.40426701327021103)}}","{'pearson': {'mean': np.float64(0.4661602487581676), 'wmean': np.float64(0.485412952885803)}, 'spearman': {'mean': np.float64(0.5011863748469311), 'wmean': np.float64(0.5159134872529154)}}","{'pearson': {'mean': np.float64(0.489480540793705), 'wmean': np.float64(0.5266005983250006)}, 'spearman': {'mean': np.float64(0.5286340582372002), 'wmean': np.float64(0.5599977668455793)}}","{'pearson': {'mean': np.float64(0.4455130219120851), 'wmean': np.float64(0.4508610631458264)}, 'spearman': {'mean': np.float64(0.509077594118176), 'wmean': np.float64(0.5150691800822755)}}","{'devpearson': np.float64(0.7072338613657476), 'pearson': np.float64(0.6521403502534859), 'spearman': np.float64(0.6418510389933042), 'mse': 1.4882000641511621, 'yhat': array([2.01136528, 1.420992  , 1.99237241, ..., 3.99578738, 3.96252233,
       3.05597292]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7557298545336743), 'pearson': np.float64(0.8131679446898024), 'spearman': np.float64(0.7404047760983475), 'mse': 0.34561841026861634, 'yhat': array([3.18617915, 3.76998609, 1.19422889, ..., 3.28036972, 4.63656468,
       4.60534079]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_2,"{'pearson': {'mean': np.float64(0.4899969965599896), 'wmean': np.float64(0.47979830374701143)}, 'spearman': {'mean': np.float64(0.5446049481748645), 'wmean': np.float64(0.5292451226145609)}}","{'pearson': {'mean': np.float64(0.3023549688160472), 'wmean': np.float64(0.36104961533734864)}, 'spearman': {'mean': np.float64(0.3484717681176104), 'wmean': np.float64(0.40426701327021103)}}","{'pearson': {'mean': np.float64(0.4661602487581676), 'wmean': np.float64(0.485412952885803)}, 'spearman': {'mean': np.float64(0.5011863748469311), 'wmean': np.float64(0.5159134872529154)}}","{'pearson': {'mean': np.float64(0.489480540793705), 'wmean': np.float64(0.5266005983250006)}, 'spearman': {'mean': np.float64(0.5286340582372002), 'wmean': np.float64(0.5599977668455793)}}","{'pearson': {'mean': np.float64(0.4455130219120851), 'wmean': np.float64(0.4508610631458264)}, 'spearman': {'mean': np.float64(0.509077594118176), 'wmean': np.float64(0.5150691800822755)}}","{'devpearson': np.float64(0.7072338613657476), 'pearson': np.float64(0.6521403502534859), 'spearman': np.float64(0.6418510389933042), 'mse': 1.4882000641511621, 'yhat': array([2.01136528, 1.420992  , 1.99237241, ..., 3.99578738, 3.96252233,
       3.05597292]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7557298545336743), 'pearson': np.float64(0.8131679446898024), 'spearman': np.float64(0.7404047760983475), 'mse': 0.34561841026861634, 'yhat': array([3.18617915, 3.76998609, 1.19422889, ..., 3.28036972, 4.63656468,
       4.60534079]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_3_tokens_mean_pooling_2,"{'pearson': {'mean': np.float64(0.3947745579457859), 'wmean': np.float64(0.38161698426786494)}, 'spearman': {'mean': np.float64(0.4576977407872011), 'wmean': np.float64(0.4353974045838865)}}","{'pearson': {'mean': np.float64(0.20179276320178582), 'wmean': np.float64(0.2573684697842632)}, 'spearman': {'mean': np.float64(0.24615332039741036), 'wmean': np.float64(0.30401549808633205)}}","{'pearson': {'mean': np.float64(0.35413431467643214), 'wmean': np.float64(0.40212201108974444)}, 'spearman': {'mean': np.float64(0.4109944376621519), 'wmean': np.float64(0.44461456889914613)}}","{'pearson': {'mean': np.float64(0.40584463169935514), 'wmean': np.float64(0.4655692773481114)}, 'spearman': {'mean': np.float64(0.4331769230900617), 'wmean': np.float64(0.48841795420024636)}}","{'pearson': {'mean': np.float64(0.34839643128806974), 'wmean': np.float64(0.35459323634093604)}, 'spearman': {'mean': np.float64(0.379771626203005), 'wmean': np.float64(0.3862410715829981)}}","{'devpearson': np.float64(0.5485088341345697), 'pearson': np.float64(0.4575380757308214), 'spearman': np.float64(0.44904663145993584), 'mse': 1.8784944369805452, 'yhat': array([1.50996488, 1.51731704, 2.56303851, ..., 4.05860492, 3.17530215,
       3.31807296]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5669860217177087), 'pearson': np.float64(0.6439627878640557), 'spearman': np.float64(0.5656359331602325), 'mse': 0.6411277698961185, 'yhat': array([3.52501816, 4.1782302 , 1.08521337, ..., 3.00505093, 4.78503932,
       4.97536624]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_5_tokens_mean_pooling_2,"{'pearson': {'mean': np.float64(0.3336762461473852), 'wmean': np.float64(0.3150086016811878)}, 'spearman': {'mean': np.float64(0.3916716934792757), 'wmean': np.float64(0.3662028096185006)}}","{'pearson': {'mean': np.float64(0.1519205753904761), 'wmean': np.float64(0.20285245333087493)}, 'spearman': {'mean': np.float64(0.17961163969638524), 'wmean': np.float64(0.23428204708619813)}}","{'pearson': {'mean': np.float64(0.29166265930514207), 'wmean': np.float64(0.3622111675859448)}, 'spearman': {'mean': np.float64(0.30933231758121743), 'wmean': np.float64(0.36811369246089853)}}","{'pearson': {'mean': np.float64(0.317176169476274), 'wmean': np.float64(0.370148597808627)}, 'spearman': {'mean': np.float64(0.32184637525116794), 'wmean': np.float64(0.3695101432448096)}}","{'pearson': {'mean': np.float64(0.30237663332759446), 'wmean': np.float64(0.30573995389626274)}, 'spearman': {'mean': np.float64(0.30763090741982446), 'wmean': np.float64(0.31119838481324497)}}","{'devpearson': np.float64(0.4609165713486629), 'pearson': np.float64(0.3383914879947264), 'spearman': np.float64(0.3321002995530387), 'mse': 2.2060960604530204, 'yhat': array([2.12211064, 2.05952083, 2.05659699, ..., 3.94383085, 3.3339302 ,
       3.6121733 ]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.3867265038800483), 'pearson': np.float64(0.5115772488472007), 'spearman': np.float64(0.5062507028256311), 'mse': 0.7706758903222553, 'yhat': array([3.0553794 , 3.45850423, 2.52849351, ..., 3.21861541, 4.48953569,
       4.87985781]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_2,"{'pearson': {'mean': np.float64(0.3947745579457859), 'wmean': np.float64(0.38161698426786494)}, 'spearman': {'mean': np.float64(0.4576977407872011), 'wmean': np.float64(0.4353974045838865)}}","{'pearson': {'mean': np.float64(0.20179276320178582), 'wmean': np.float64(0.2573684697842632)}, 'spearman': {'mean': np.float64(0.24615332039741036), 'wmean': np.float64(0.30401549808633205)}}","{'pearson': {'mean': np.float64(0.35413431467643214), 'wmean': np.float64(0.40212201108974444)}, 'spearman': {'mean': np.float64(0.4109944376621519), 'wmean': np.float64(0.44461456889914613)}}","{'pearson': {'mean': np.float64(0.40584463169935514), 'wmean': np.float64(0.4655692773481114)}, 'spearman': {'mean': np.float64(0.4331769230900617), 'wmean': np.float64(0.48841795420024636)}}","{'pearson': {'mean': np.float64(0.34839643128806974), 'wmean': np.float64(0.35459323634093604)}, 'spearman': {'mean': np.float64(0.379771626203005), 'wmean': np.float64(0.3862410715829981)}}","{'devpearson': np.float64(0.5485088341345697), 'pearson': np.float64(0.4575380757308214), 'spearman': np.float64(0.44904663145993584), 'mse': 1.8784944369805452, 'yhat': array([1.50996488, 1.51731704, 2.56303851, ..., 4.05860492, 3.17530215,
       3.31807296]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5669860217177087), 'pearson': np.float64(0.6439627878640557), 'spearman': np.float64(0.5656359331602325), 'mse': 0.6411277698961185, 'yhat': array([3.52501816, 4.1782302 , 1.08521337, ..., 3.00505093, 4.78503932,
       4.97536624]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_2,"{'pearson': {'mean': np.float64(0.3336762461473852), 'wmean': np.float64(0.3150086016811878)}, 'spearman': {'mean': np.float64(0.3916716934792757), 'wmean': np.float64(0.3662028096185006)}}","{'pearson': {'mean': np.float64(0.1519205753904761), 'wmean': np.float64(0.20285245333087493)}, 'spearman': {'mean': np.float64(0.17961163969638524), 'wmean': np.float64(0.23428204708619813)}}","{'pearson': {'mean': np.float64(0.29166265930514207), 'wmean': np.float64(0.3622111675859448)}, 'spearman': {'mean': np.float64(0.30933231758121743), 'wmean': np.float64(0.36811369246089853)}}","{'pearson': {'mean': np.float64(0.317176169476274), 'wmean': np.float64(0.370148597808627)}, 'spearman': {'mean': np.float64(0.32184637525116794), 'wmean': np.float64(0.3695101432448096)}}","{'pearson': {'mean': np.float64(0.30237663332759446), 'wmean': np.float64(0.30573995389626274)}, 'spearman': {'mean': np.float64(0.30763090741982446), 'wmean': np.float64(0.31119838481324497)}}","{'devpearson': np.float64(0.4609165713486629), 'pearson': np.float64(0.3383914879947264), 'spearman': np.float64(0.3321002995530387), 'mse': 2.2060960604530204, 'yhat': array([2.12211064, 2.05952083, 2.05659699, ..., 3.94383085, 3.3339302 ,
       3.6121733 ]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.3867265038800483), 'pearson': np.float64(0.5115772488472007), 'spearman': np.float64(0.5062507028256311), 'mse': 0.7706758903222553, 'yhat': array([3.0553794 , 3.45850423, 2.52849351, ..., 3.21861541, 4.48953569,
       4.87985781]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_cls_layer_3,"{'pearson': {'mean': np.float64(0.2790918371109484), 'wmean': np.float64(0.24509586629537744)}, 'spearman': {'mean': np.float64(0.32452141436132853), 'wmean': np.float64(0.2972408343749721)}}","{'pearson': {'mean': np.float64(0.1582125619755001), 'wmean': np.float64(0.12700006172113534)}, 'spearman': {'mean': np.float64(0.21771435514063045), 'wmean': np.float64(0.2110704495139128)}}","{'pearson': {'mean': np.float64(0.16598248472441599), 'wmean': np.float64(0.1525466189781347)}, 'spearman': {'mean': np.float64(0.26387337501866), 'wmean': np.float64(0.24386183278975979)}}","{'pearson': {'mean': np.float64(0.15067457318524607), 'wmean': np.float64(0.14830558182390624)}, 'spearman': {'mean': np.float64(0.2980597573011319), 'wmean': np.float64(0.30588848944493435)}}","{'pearson': {'mean': np.float64(0.19741869233397769), 'wmean': np.float64(0.2008371148562978)}, 'spearman': {'mean': np.float64(0.398539829022581), 'wmean': np.float64(0.4057398958415457)}}","{'devpearson': np.float64(0.634491572553961), 'pearson': np.float64(0.5420655952750623), 'spearman': np.float64(0.5347347970792623), 'mse': 1.8598205978101443, 'yhat': array([2.93285814, 2.00142343, 2.21850887, ..., 3.77892618, 3.7372233 ,
       3.52304665]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7536336457364626), 'pearson': np.float64(0.7513917477908785), 'spearman': np.float64(0.6874093484773919), 'mse': 0.4471576660254487, 'yhat': array([2.17326031, 4.11533174, 1.89489185, ..., 3.56042959, 4.02839411,
       4.34361881]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_mean_pooling_3,"{'pearson': {'mean': np.float64(0.43177726176360787), 'wmean': np.float64(0.42607626899502665)}, 'spearman': {'mean': np.float64(0.5149501843855634), 'wmean': np.float64(0.5067525698928911)}}","{'pearson': {'mean': np.float64(0.2559338753596651), 'wmean': np.float64(0.3146665377048272)}, 'spearman': {'mean': np.float64(0.3199720123505206), 'wmean': np.float64(0.3800993205574625)}}","{'pearson': {'mean': np.float64(0.41984848454606416), 'wmean': np.float64(0.4482153036725993)}, 'spearman': {'mean': np.float64(0.4898337718870749), 'wmean': np.float64(0.5111554077283071)}}","{'pearson': {'mean': np.float64(0.45483012739110096), 'wmean': np.float64(0.4987733777383194)}, 'spearman': {'mean': np.float64(0.5151992264639652), 'wmean': np.float64(0.5533975632904461)}}","{'pearson': {'mean': np.float64(0.4322480007957147), 'wmean': np.float64(0.4402675405593909)}, 'spearman': {'mean': np.float64(0.506494695109019), 'wmean': np.float64(0.5147418034078309)}}","{'devpearson': np.float64(0.6988475494856456), 'pearson': np.float64(0.6112322914741849), 'spearman': np.float64(0.6047139668005648), 'mse': 1.535869896947603, 'yhat': array([1.25069151, 1.52216052, 1.91170027, ..., 3.95045157, 3.7746574 ,
       3.35021144]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.735709211443937), 'pearson': np.float64(0.7924148766550062), 'spearman': np.float64(0.7229529974241095), 'mse': 0.38082974356859284, 'yhat': array([2.94720343, 3.91823581, 1.15433327, ..., 3.26104511, 4.49936925,
       4.42355597]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_mean_pooling_no_cls_and_sep_3,"{'pearson': {'mean': np.float64(0.43177726176360787), 'wmean': np.float64(0.42607626899502665)}, 'spearman': {'mean': np.float64(0.5149501843855634), 'wmean': np.float64(0.5067525698928911)}}","{'pearson': {'mean': np.float64(0.2559338753596651), 'wmean': np.float64(0.3146665377048272)}, 'spearman': {'mean': np.float64(0.3199720123505206), 'wmean': np.float64(0.3800993205574625)}}","{'pearson': {'mean': np.float64(0.41984848454606416), 'wmean': np.float64(0.4482153036725993)}, 'spearman': {'mean': np.float64(0.4898337718870749), 'wmean': np.float64(0.5111554077283071)}}","{'pearson': {'mean': np.float64(0.45483012739110096), 'wmean': np.float64(0.4987733777383194)}, 'spearman': {'mean': np.float64(0.5151992264639652), 'wmean': np.float64(0.5533975632904461)}}","{'pearson': {'mean': np.float64(0.4322480007957147), 'wmean': np.float64(0.4402675405593909)}, 'spearman': {'mean': np.float64(0.506494695109019), 'wmean': np.float64(0.5147418034078309)}}","{'devpearson': np.float64(0.6988475494856456), 'pearson': np.float64(0.6112322914741849), 'spearman': np.float64(0.6047139668005648), 'mse': 1.535869896947603, 'yhat': array([1.25069151, 1.52216052, 1.91170027, ..., 3.95045157, 3.7746574 ,
       3.35021144]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.735709211443937), 'pearson': np.float64(0.7924148766550062), 'spearman': np.float64(0.7229529974241095), 'mse': 0.38082974356859284, 'yhat': array([2.94720343, 3.91823581, 1.15433327, ..., 3.26104511, 4.49936925,
       4.42355597]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_cls_layer_with_mean_pooling_3,"{'pearson': {'mean': np.float64(0.4586686059936932), 'wmean': np.float64(0.4401207387519924)}, 'spearman': {'mean': np.float64(0.5130478883024969), 'wmean': np.float64(0.4909528230987681)}}","{'pearson': {'mean': np.float64(0.2592814679743088), 'wmean': np.float64(0.30028439503821186)}, 'spearman': {'mean': np.float64(0.30965059490723346), 'wmean': np.float64(0.3513005757993105)}}","{'pearson': {'mean': np.float64(0.41288420700613154), 'wmean': np.float64(0.42597466044997656)}, 'spearman': {'mean': np.float64(0.4543064043220548), 'wmean': np.float64(0.4621711531169235)}}","{'pearson': {'mean': np.float64(0.4322450159410556), 'wmean': np.float64(0.4615445375082309)}, 'spearman': {'mean': np.float64(0.48017406461631185), 'wmean': np.float64(0.506787388652462)}}","{'pearson': {'mean': np.float64(0.3923273574801979), 'wmean': np.float64(0.398655443519446)}, 'spearman': {'mean': np.float64(0.4758016350718302), 'wmean': np.float64(0.48275741114575443)}}","{'devpearson': np.float64(0.6945844890188104), 'pearson': np.float64(0.61474014674088), 'spearman': np.float64(0.6078349589534879), 'mse': 1.544636679022857, 'yhat': array([1.57147285, 1.52808806, 1.85822137, ..., 3.9213056 , 3.91531194,
       3.3312232 ]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7550785512500452), 'pearson': np.float64(0.8050523538949025), 'spearman': np.float64(0.7367509121842827), 'mse': 0.36031973831726827, 'yhat': array([2.89199897, 3.96740108, 1.16946275, ..., 3.31922304, 4.58341335,
       4.51278225]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_cls_layer_with_mean_pooling_no_cls_and_sep_3,"{'pearson': {'mean': np.float64(0.4586686059936932), 'wmean': np.float64(0.4401207387519924)}, 'spearman': {'mean': np.float64(0.5130478883024969), 'wmean': np.float64(0.4909528230987681)}}","{'pearson': {'mean': np.float64(0.2592814679743088), 'wmean': np.float64(0.30028439503821186)}, 'spearman': {'mean': np.float64(0.30965059490723346), 'wmean': np.float64(0.3513005757993105)}}","{'pearson': {'mean': np.float64(0.41288420700613154), 'wmean': np.float64(0.42597466044997656)}, 'spearman': {'mean': np.float64(0.4543064043220548), 'wmean': np.float64(0.4621711531169235)}}","{'pearson': {'mean': np.float64(0.4322450159410556), 'wmean': np.float64(0.4615445375082309)}, 'spearman': {'mean': np.float64(0.48017406461631185), 'wmean': np.float64(0.506787388652462)}}","{'pearson': {'mean': np.float64(0.3923273574801979), 'wmean': np.float64(0.398655443519446)}, 'spearman': {'mean': np.float64(0.4758016350718302), 'wmean': np.float64(0.48275741114575443)}}","{'devpearson': np.float64(0.6945844890188104), 'pearson': np.float64(0.61474014674088), 'spearman': np.float64(0.6078349589534879), 'mse': 1.544636679022857, 'yhat': array([1.57147285, 1.52808806, 1.85822137, ..., 3.9213056 , 3.91531194,
       3.3312232 ]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.7550785512500452), 'pearson': np.float64(0.8050523538949025), 'spearman': np.float64(0.7367509121842827), 'mse': 0.36031973831726827, 'yhat': array([2.89199897, 3.96740108, 1.16946275, ..., 3.31922304, 4.58341335,
       4.51278225]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_3_tokens_mean_pooling_3,"{'pearson': {'mean': np.float64(0.3695297229891624), 'wmean': np.float64(0.35386199671680885)}, 'spearman': {'mean': np.float64(0.4303831380896973), 'wmean': np.float64(0.40579445531958136)}}","{'pearson': {'mean': np.float64(0.16540646556049907), 'wmean': np.float64(0.2082502425235269)}, 'spearman': {'mean': np.float64(0.21379506960748015), 'wmean': np.float64(0.2601885823011708)}}","{'pearson': {'mean': np.float64(0.3192647592555848), 'wmean': np.float64(0.3643376765258359)}, 'spearman': {'mean': np.float64(0.37988579985633125), 'wmean': np.float64(0.41229861269602974)}}","{'pearson': {'mean': np.float64(0.37528087398837257), 'wmean': np.float64(0.4326088781712892)}, 'spearman': {'mean': np.float64(0.40660867525770306), 'wmean': np.float64(0.4605847422003459)}}","{'pearson': {'mean': np.float64(0.31494145763405623), 'wmean': np.float64(0.3215141879276685)}, 'spearman': {'mean': np.float64(0.3468536168246507), 'wmean': np.float64(0.3536663549716237)}}","{'devpearson': np.float64(0.5230040588715178), 'pearson': np.float64(0.41803976378393926), 'spearman': np.float64(0.40839907676432236), 'mse': 1.9471697635352616, 'yhat': array([1.81943554, 1.61220059, 1.92712834, ..., 4.10509593, 3.82892094,
       3.5586563 ]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5873851024078924), 'pearson': np.float64(0.6633527302739133), 'spearman': np.float64(0.6015325589740501), 'mse': 0.5787799196070719, 'yhat': array([3.2212938 , 4.2921596 , 1.59425212, ..., 3.14567727, 4.49251951,
       4.55206731]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_5_tokens_mean_pooling_3,"{'pearson': {'mean': np.float64(0.3127915698311676), 'wmean': np.float64(0.2928219260802649)}, 'spearman': {'mean': np.float64(0.370945555161949), 'wmean': np.float64(0.34401632126093457)}}","{'pearson': {'mean': np.float64(0.12450932383452001), 'wmean': np.float64(0.16670775479944877)}, 'spearman': {'mean': np.float64(0.15109570851867937), 'wmean': np.float64(0.19869151761360687)}}","{'pearson': {'mean': np.float64(0.2681548830340627), 'wmean': np.float64(0.33680655395480985)}, 'spearman': {'mean': np.float64(0.2857101092786252), 'wmean': np.float64(0.34442903013170895)}}","{'pearson': {'mean': np.float64(0.29398106538850366), 'wmean': np.float64(0.34537939149882446)}, 'spearman': {'mean': np.float64(0.2990849386945393), 'wmean': np.float64(0.34600220106136015)}}","{'pearson': {'mean': np.float64(0.28229231425887996), 'wmean': np.float64(0.2864166009471602)}, 'spearman': {'mean': np.float64(0.2847840963482811), 'wmean': np.float64(0.28917503594663274)}}","{'devpearson': np.float64(0.45173854627524085), 'pearson': np.float64(0.30091636213164363), 'spearman': np.float64(0.29763302416088017), 'mse': 2.2664156315332016, 'yhat': array([1.29482307, 3.33808217, 1.35812107, ..., 3.8642842 , 2.94436593,
       3.23929493]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.3378332465709926), 'pearson': np.float64(0.47093021202765517), 'spearman': np.float64(0.4783608924159349), 'mse': 0.8266443438463937, 'yhat': array([3.04410301, 3.05824233, 4.2413943 , ..., 3.22199926, 4.58587386,
       4.93359543]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_3_tokens_mean_pooling_no_cls_and_sep_3,"{'pearson': {'mean': np.float64(0.3695297229891624), 'wmean': np.float64(0.35386199671680885)}, 'spearman': {'mean': np.float64(0.4303831380896973), 'wmean': np.float64(0.40579445531958136)}}","{'pearson': {'mean': np.float64(0.16540646556049907), 'wmean': np.float64(0.2082502425235269)}, 'spearman': {'mean': np.float64(0.21379506960748015), 'wmean': np.float64(0.2601885823011708)}}","{'pearson': {'mean': np.float64(0.3192647592555848), 'wmean': np.float64(0.3643376765258359)}, 'spearman': {'mean': np.float64(0.37988579985633125), 'wmean': np.float64(0.41229861269602974)}}","{'pearson': {'mean': np.float64(0.37528087398837257), 'wmean': np.float64(0.4326088781712892)}, 'spearman': {'mean': np.float64(0.40660867525770306), 'wmean': np.float64(0.4605847422003459)}}","{'pearson': {'mean': np.float64(0.31494145763405623), 'wmean': np.float64(0.3215141879276685)}, 'spearman': {'mean': np.float64(0.3468536168246507), 'wmean': np.float64(0.3536663549716237)}}","{'devpearson': np.float64(0.5230040588715178), 'pearson': np.float64(0.41803976378393926), 'spearman': np.float64(0.40839907676432236), 'mse': 1.9471697635352616, 'yhat': array([1.81943554, 1.61220059, 1.92712834, ..., 4.10509593, 3.82892094,
       3.5586563 ]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.5873851024078924), 'pearson': np.float64(0.6633527302739133), 'spearman': np.float64(0.6015325589740501), 'mse': 0.5787799196070719, 'yhat': array([3.2212938 , 4.2921596 , 1.59425212, ..., 3.14567727, 4.49251951,
       4.55206731]), 'ndev': 500, 'ntest': 4927}"
bert-base-uncased,_concat_5_tokens_mean_pooling_no_cls_and_sep_3,"{'pearson': {'mean': np.float64(0.3127915698311676), 'wmean': np.float64(0.2928219260802649)}, 'spearman': {'mean': np.float64(0.370945555161949), 'wmean': np.float64(0.34401632126093457)}}","{'pearson': {'mean': np.float64(0.12450932383452001), 'wmean': np.float64(0.16670775479944877)}, 'spearman': {'mean': np.float64(0.15109570851867937), 'wmean': np.float64(0.19869151761360687)}}","{'pearson': {'mean': np.float64(0.2681548830340627), 'wmean': np.float64(0.33680655395480985)}, 'spearman': {'mean': np.float64(0.2857101092786252), 'wmean': np.float64(0.34442903013170895)}}","{'pearson': {'mean': np.float64(0.29398106538850366), 'wmean': np.float64(0.34537939149882446)}, 'spearman': {'mean': np.float64(0.2990849386945393), 'wmean': np.float64(0.34600220106136015)}}","{'pearson': {'mean': np.float64(0.28229231425887996), 'wmean': np.float64(0.2864166009471602)}, 'spearman': {'mean': np.float64(0.2847840963482811), 'wmean': np.float64(0.28917503594663274)}}","{'devpearson': np.float64(0.45173854627524085), 'pearson': np.float64(0.30091636213164363), 'spearman': np.float64(0.29763302416088017), 'mse': 2.2664156315332016, 'yhat': array([1.29482307, 3.33808217, 1.35812107, ..., 3.8642842 , 2.94436593,
       3.23929493]), 'ndev': 1500, 'ntest': 1379}","{'devpearson': np.float64(0.3378332465709926), 'pearson': np.float64(0.47093021202765517), 'spearman': np.float64(0.4783608924159349), 'mse': 0.8266443438463937, 'yhat': array([3.04410301, 3.05824233, 4.2413943 , ..., 3.22199926, 4.58587386,
       4.93359543]), 'ndev': 500, 'ntest': 4927}"
