Modelo,Pooling,out_emb_size,Nhid,STS12,STS13,STS14,STS15,STS16
deberta-base,DY3_SUML4L,torch.Size([2304]),0,"{'pearson': {'mean': np.float64(0.3540282151665829), 'wmean': np.float64(0.31187057308762695)}, 'spearman': {'mean': np.float64(0.3890327540756843), 'wmean': np.float64(0.34637932711656566)}}","{'pearson': {'mean': np.float64(0.09861740391053163), 'wmean': np.float64(0.11764542412826168)}, 'spearman': {'mean': np.float64(0.10257466643816254), 'wmean': np.float64(0.12745657228337695)}}","{'pearson': {'mean': np.float64(0.2806881335950961), 'wmean': np.float64(0.29813466174196135)}, 'spearman': {'mean': np.float64(0.32642416554381065), 'wmean': np.float64(0.3379393644204383)}}","{'pearson': {'mean': np.float64(0.3852058662707221), 'wmean': np.float64(0.4197586621499981)}, 'spearman': {'mean': np.float64(0.42110066784396627), 'wmean': np.float64(0.4521247532858438)}}","{'pearson': {'mean': np.float64(0.20408793807897455), 'wmean': np.float64(0.21207486125347566)}, 'spearman': {'mean': np.float64(0.24271437846358915), 'wmean': np.float64(0.2518399123032417)}}"
deberta-base,DY3-NS_SUML4L,torch.Size([2304]),0,"{'pearson': {'mean': np.float64(0.3940869682159517), 'wmean': np.float64(0.3615493924341118)}, 'spearman': {'mean': np.float64(0.4615995550533068), 'wmean': np.float64(0.42769493360613775)}}","{'pearson': {'mean': np.float64(0.12499875356498864), 'wmean': np.float64(0.16320603484707638)}, 'spearman': {'mean': np.float64(0.12561877626904025), 'wmean': np.float64(0.1711439105058432)}}","{'pearson': {'mean': np.float64(0.3028883525989939), 'wmean': np.float64(0.3268857725146283)}, 'spearman': {'mean': np.float64(0.34848200879451063), 'wmean': np.float64(0.3654644087897664)}}","{'pearson': {'mean': np.float64(0.3760075251295472), 'wmean': np.float64(0.4070801059966656)}, 'spearman': {'mean': np.float64(0.4131247943049664), 'wmean': np.float64(0.4397745593832063)}}","{'pearson': {'mean': np.float64(0.2861869431306866), 'wmean': np.float64(0.2981180093730623)}, 'spearman': {'mean': np.float64(0.32739945871375437), 'wmean': np.float64(0.3410360089844741)}}"
deberta-base,DY5_SUML4L,torch.Size([3840]),0,"{'pearson': {'mean': np.float64(0.30533218712262256), 'wmean': np.float64(0.2516753790636976)}, 'spearman': {'mean': np.float64(0.3558307548037808), 'wmean': np.float64(0.2991565961394)}}","{'pearson': {'mean': np.float64(0.18703670362986177), 'wmean': np.float64(0.24647032238130484)}, 'spearman': {'mean': np.float64(0.16811545146211138), 'wmean': np.float64(0.23187537365887753)}}","{'pearson': {'mean': np.float64(0.28773472217731694), 'wmean': np.float64(0.30941411818647574)}, 'spearman': {'mean': np.float64(0.28390934153415764), 'wmean': np.float64(0.29974552325423126)}}","{'pearson': {'mean': np.float64(0.31284331187758235), 'wmean': np.float64(0.3408588097501112)}, 'spearman': {'mean': np.float64(0.32291984258016393), 'wmean': np.float64(0.3474568862732158)}}","{'pearson': {'mean': np.float64(0.1263139017774906), 'wmean': np.float64(0.12377465873401153)}, 'spearman': {'mean': np.float64(0.14215229824994066), 'wmean': np.float64(0.14046333595620114)}}"
deberta-base,DY5-NS_SUML4L,torch.Size([3840]),0,"{'pearson': {'mean': np.float64(0.41472464255083963), 'wmean': np.float64(0.3928908383642024)}, 'spearman': {'mean': np.float64(0.4328702161096545), 'wmean': np.float64(0.41195531600939206)}}","{'pearson': {'mean': np.float64(0.07235242328811552), 'wmean': np.float64(0.09790733825689311)}, 'spearman': {'mean': np.float64(0.05400453824396462), 'wmean': np.float64(0.08339597203536364)}}","{'pearson': {'mean': np.float64(0.23620962729002523), 'wmean': np.float64(0.24590498010364462)}, 'spearman': {'mean': np.float64(0.25827094762020325), 'wmean': np.float64(0.26686085562942335)}}","{'pearson': {'mean': np.float64(0.3142060018005627), 'wmean': np.float64(0.3412782900701433)}, 'spearman': {'mean': np.float64(0.3290567664986049), 'wmean': np.float64(0.35401747375411824)}}","{'pearson': {'mean': np.float64(0.2556373432036787), 'wmean': np.float64(0.26201184452848175)}, 'spearman': {'mean': np.float64(0.2641293547386462), 'wmean': np.float64(0.27175723137221636)}}"
deberta-base,CLS_AVGL4L,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.19195378914308903), 'wmean': np.float64(0.1846901101645657)}, 'spearman': {'mean': np.float64(0.34485237043599914), 'wmean': np.float64(0.3228004172990157)}}","{'pearson': {'mean': np.float64(0.10983735292375611), 'wmean': np.float64(0.11162516766438335)}, 'spearman': {'mean': np.float64(0.16598948888418488), 'wmean': np.float64(0.17296205662491357)}}","{'pearson': {'mean': np.float64(0.137770541617501), 'wmean': np.float64(0.11978938188124873)}, 'spearman': {'mean': np.float64(0.21839080691428112), 'wmean': np.float64(0.20843574487987668)}}","{'pearson': {'mean': np.float64(0.23336818497946318), 'wmean': np.float64(0.2300037238896565)}, 'spearman': {'mean': np.float64(0.3191630676374601), 'wmean': np.float64(0.32593232178626186)}}","{'pearson': {'mean': np.float64(0.20595613646881533), 'wmean': np.float64(0.2101602833327777)}, 'spearman': {'mean': np.float64(0.2927189111085178), 'wmean': np.float64(0.29919004761928647)}}"
deberta-base,AVG_AVGL4L,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.4240081016501714), 'wmean': np.float64(0.4044584878440988)}, 'spearman': {'mean': np.float64(0.4552754264471518), 'wmean': np.float64(0.43875132536493266)}}","{'pearson': {'mean': np.float64(0.3345688063466768), 'wmean': np.float64(0.3918575762163404)}, 'spearman': {'mean': np.float64(0.33614194697226923), 'wmean': np.float64(0.3975729434819084)}}","{'pearson': {'mean': np.float64(0.45038961709280323), 'wmean': np.float64(0.4521849297521484)}, 'spearman': {'mean': np.float64(0.4558085947147957), 'wmean': np.float64(0.4594224106090967)}}","{'pearson': {'mean': np.float64(0.5077261326857146), 'wmean': np.float64(0.5226813548563927)}, 'spearman': {'mean': np.float64(0.5409151451902704), 'wmean': np.float64(0.5535933047736279)}}","{'pearson': {'mean': np.float64(0.4806141314671679), 'wmean': np.float64(0.48822643501755375)}, 'spearman': {'mean': np.float64(0.5051674285390985), 'wmean': np.float64(0.5140753693257377)}}"
deberta-base,SUM_AVGL4L,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.42400794175282747), 'wmean': np.float64(0.404458334330236)}, 'spearman': {'mean': np.float64(0.45515918709518244), 'wmean': np.float64(0.43867452059327633)}}","{'pearson': {'mean': np.float64(0.33456879923525246), 'wmean': np.float64(0.3918576167307543)}, 'spearman': {'mean': np.float64(0.3361405482286283), 'wmean': np.float64(0.39757084536644705)}}","{'pearson': {'mean': np.float64(0.4503896668316673), 'wmean': np.float64(0.45218495116877916)}, 'spearman': {'mean': np.float64(0.4558045128159327), 'wmean': np.float64(0.4594185885026514)}}","{'pearson': {'mean': np.float64(0.5077261244833489), 'wmean': np.float64(0.5226813424722969)}, 'spearman': {'mean': np.float64(0.5409128716956647), 'wmean': np.float64(0.5535903383224956)}}","{'pearson': {'mean': np.float64(0.4806140242885225), 'wmean': np.float64(0.4882263356504577)}, 'spearman': {'mean': np.float64(0.505167492033061), 'wmean': np.float64(0.5140754359783376)}}"
deberta-base,MAX_AVGL4L,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.42077744933915484), 'wmean': np.float64(0.3961936277767196)}, 'spearman': {'mean': np.float64(0.43505386561658826), 'wmean': np.float64(0.414588922563333)}}","{'pearson': {'mean': np.float64(0.3185392975143732), 'wmean': np.float64(0.3818198993522139)}, 'spearman': {'mean': np.float64(0.3237884747951822), 'wmean': np.float64(0.38309466708531403)}}","{'pearson': {'mean': np.float64(0.44152721552818996), 'wmean': np.float64(0.4381370332480451)}, 'spearman': {'mean': np.float64(0.4450780351135015), 'wmean': np.float64(0.4445238837620386)}}","{'pearson': {'mean': np.float64(0.5103300503423397), 'wmean': np.float64(0.5267484373372008)}, 'spearman': {'mean': np.float64(0.5291879141086167), 'wmean': np.float64(0.5443218350645548)}}","{'pearson': {'mean': np.float64(0.4669922874453297), 'wmean': np.float64(0.47756980736547233)}, 'spearman': {'mean': np.float64(0.4766370985984258), 'wmean': np.float64(0.48833903239317034)}}"
deberta-base,AVG-NS_AVGL4L,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.4244054826666261), 'wmean': np.float64(0.4050367991242989)}, 'spearman': {'mean': np.float64(0.4541336631174688), 'wmean': np.float64(0.4375196752146857)}}","{'pearson': {'mean': np.float64(0.3373247093956145), 'wmean': np.float64(0.39513811318955616)}, 'spearman': {'mean': np.float64(0.33831344641770894), 'wmean': np.float64(0.4002339030780384)}}","{'pearson': {'mean': np.float64(0.4521935468316469), 'wmean': np.float64(0.45394708452152077)}, 'spearman': {'mean': np.float64(0.4573122137636956), 'wmean': np.float64(0.46102397755459373)}}","{'pearson': {'mean': np.float64(0.508599015480282), 'wmean': np.float64(0.5235986949502511)}, 'spearman': {'mean': np.float64(0.541943610791698), 'wmean': np.float64(0.5545095823417345)}}","{'pearson': {'mean': np.float64(0.48035493707859195), 'wmean': np.float64(0.4879208847240482)}, 'spearman': {'mean': np.float64(0.5053983087374404), 'wmean': np.float64(0.5142215362079423)}}"
deberta-base,SUM-NS_AVGL4L,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.42440552550649946), 'wmean': np.float64(0.40503682847232375)}, 'spearman': {'mean': np.float64(0.45420649210936653), 'wmean': np.float64(0.43756749328735856)}}","{'pearson': {'mean': np.float64(0.3373247796524897), 'wmean': np.float64(0.3951381841202425)}, 'spearman': {'mean': np.float64(0.3383126147836573), 'wmean': np.float64(0.40023265562696103)}}","{'pearson': {'mean': np.float64(0.4521934579922382), 'wmean': np.float64(0.45394698660786326)}, 'spearman': {'mean': np.float64(0.4573147949145216), 'wmean': np.float64(0.46102335637908165)}}","{'pearson': {'mean': np.float64(0.5085989738267551), 'wmean': np.float64(0.5235986686369682)}, 'spearman': {'mean': np.float64(0.5419436032736576), 'wmean': np.float64(0.5545095729441842)}}","{'pearson': {'mean': np.float64(0.48035491554485776), 'wmean': np.float64(0.4879208716645685)}, 'spearman': {'mean': np.float64(0.5054038834409602), 'wmean': np.float64(0.5142275061925863)}}"
deberta-base,MAX-NS_AVGL4L,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.4203362856271676), 'wmean': np.float64(0.39579601957466237)}, 'spearman': {'mean': np.float64(0.4346110547762724), 'wmean': np.float64(0.41422308964159615)}}","{'pearson': {'mean': np.float64(0.3182222294298654), 'wmean': np.float64(0.38143003948083176)}, 'spearman': {'mean': np.float64(0.32321957225348946), 'wmean': np.float64(0.3828189257513109)}}","{'pearson': {'mean': np.float64(0.44126480134475843), 'wmean': np.float64(0.43792860614796525)}, 'spearman': {'mean': np.float64(0.4449915355479826), 'wmean': np.float64(0.44450254014848334)}}","{'pearson': {'mean': np.float64(0.5105694162128518), 'wmean': np.float64(0.5271301078145908)}, 'spearman': {'mean': np.float64(0.5295496701113507), 'wmean': np.float64(0.5448168894511802)}}","{'pearson': {'mean': np.float64(0.46629446569553357), 'wmean': np.float64(0.47688176443219416)}, 'spearman': {'mean': np.float64(0.47652484738151024), 'wmean': np.float64(0.488234089718707)}}"
deberta-base,CLS+AVG_AVGL4L,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.42442773108783366), 'wmean': np.float64(0.4050612527842)}, 'spearman': {'mean': np.float64(0.4565826495724349), 'wmean': np.float64(0.4394941840739321)}}","{'pearson': {'mean': np.float64(0.32824784028477344), 'wmean': np.float64(0.38101298260469046)}, 'spearman': {'mean': np.float64(0.33024635711635064), 'wmean': np.float64(0.38692235853011364)}}","{'pearson': {'mean': np.float64(0.4475399034292682), 'wmean': np.float64(0.4495092306638378)}, 'spearman': {'mean': np.float64(0.4534261792970969), 'wmean': np.float64(0.4571781435806518)}}","{'pearson': {'mean': np.float64(0.5144278744937439), 'wmean': np.float64(0.5278039404256041)}, 'spearman': {'mean': np.float64(0.545219873225754), 'wmean': np.float64(0.5569609719863635)}}","{'pearson': {'mean': np.float64(0.4859326194396358), 'wmean': np.float64(0.49398471146158157)}, 'spearman': {'mean': np.float64(0.5082155175038374), 'wmean': np.float64(0.5175288165182719)}}"
deberta-base,CLS+SUM_AVGL4L,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.42403476658124717), 'wmean': np.float64(0.40442297271297034)}, 'spearman': {'mean': np.float64(0.4554503703854623), 'wmean': np.float64(0.4390022753858437)}}","{'pearson': {'mean': np.float64(0.3337388293089933), 'wmean': np.float64(0.39076751070281396)}, 'spearman': {'mean': np.float64(0.33557417512491156), 'wmean': np.float64(0.396659231682868)}}","{'pearson': {'mean': np.float64(0.4498592561865144), 'wmean': np.float64(0.45162679641225106)}, 'spearman': {'mean': np.float64(0.455329488300562), 'wmean': np.float64(0.458953681604984)}}","{'pearson': {'mean': np.float64(0.5077879164786714), 'wmean': np.float64(0.5226915440333147)}, 'spearman': {'mean': np.float64(0.5407551488217797), 'wmean': np.float64(0.5534247591363359)}}","{'pearson': {'mean': np.float64(0.48068568800268674), 'wmean': np.float64(0.48832784937886425)}, 'spearman': {'mean': np.float64(0.5052060249350658), 'wmean': np.float64(0.5141221074454807)}}"
deberta-base,CLS+MAX_AVGL4L,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.4228805223632676), 'wmean': np.float64(0.3981888274141115)}, 'spearman': {'mean': np.float64(0.43767637270731485), 'wmean': np.float64(0.41733811741009225)}}","{'pearson': {'mean': np.float64(0.31730972097146704), 'wmean': np.float64(0.3789531205068101)}, 'spearman': {'mean': np.float64(0.3224877827244453), 'wmean': np.float64(0.38063686164546195)}}","{'pearson': {'mean': np.float64(0.44095730402158884), 'wmean': np.float64(0.43772788384735334)}, 'spearman': {'mean': np.float64(0.4445873673093817), 'wmean': np.float64(0.4442778807818714)}}","{'pearson': {'mean': np.float64(0.5127396695781977), 'wmean': np.float64(0.5286039267739353)}, 'spearman': {'mean': np.float64(0.5308321231420766), 'wmean': np.float64(0.5457340160700683)}}","{'pearson': {'mean': np.float64(0.4710356533820167), 'wmean': np.float64(0.48181193028129954)}, 'spearman': {'mean': np.float64(0.4799208487383645), 'wmean': np.float64(0.49182325960751805)}}"
deberta-base,CLS+AVG-NS_AVGL4L,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.4238236830168514), 'wmean': np.float64(0.4041581757088869)}, 'spearman': {'mean': np.float64(0.4533986697880616), 'wmean': np.float64(0.4361643705714693)}}","{'pearson': {'mean': np.float64(0.33446956287986757), 'wmean': np.float64(0.38858534853988613)}, 'spearman': {'mean': np.float64(0.3348554333162996), 'wmean': np.float64(0.39285829611403883)}}","{'pearson': {'mean': np.float64(0.4498431176651871), 'wmean': np.float64(0.45144668421764234)}, 'spearman': {'mean': np.float64(0.4552002915228794), 'wmean': np.float64(0.45869473375216024)}}","{'pearson': {'mean': np.float64(0.5127467523888146), 'wmean': np.float64(0.5267998669018048)}, 'spearman': {'mean': np.float64(0.5444565803626136), 'wmean': np.float64(0.5565393404595088)}}","{'pearson': {'mean': np.float64(0.4823492773239071), 'wmean': np.float64(0.4902086897556697)}, 'spearman': {'mean': np.float64(0.5060197613929841), 'wmean': np.float64(0.5151542945614174)}}"
deberta-base,CLS+SUM-NS_AVGL4L,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.424332846415523), 'wmean': np.float64(0.4048724549854322)}, 'spearman': {'mean': np.float64(0.4545050025152679), 'wmean': np.float64(0.4379003151600601)}}","{'pearson': {'mean': np.float64(0.33655005144186084), 'wmean': np.float64(0.39406634323069933)}, 'spearman': {'mean': np.float64(0.33706054793578727), 'wmean': np.float64(0.39905279396836735)}}","{'pearson': {'mean': np.float64(0.4516869110293607), 'wmean': np.float64(0.45341472662275856)}, 'spearman': {'mean': np.float64(0.4569551487054402), 'wmean': np.float64(0.46061388099972017)}}","{'pearson': {'mean': np.float64(0.508698609128201), 'wmean': np.float64(0.5236495631386977)}, 'spearman': {'mean': np.float64(0.5417933756786516), 'wmean': np.float64(0.5543838163633242)}}","{'pearson': {'mean': np.float64(0.48048682817110244), 'wmean': np.float64(0.4880858010192765)}, 'spearman': {'mean': np.float64(0.505476244841798), 'wmean': np.float64(0.5143105086924105)}}"
deberta-base,CLS+MAX-NS_AVGL4L,torch.Size([1536]),0,"{'pearson': {'mean': np.float64(0.4224761054557783), 'wmean': np.float64(0.3978227682333664)}, 'spearman': {'mean': np.float64(0.43708617249805054), 'wmean': np.float64(0.41690274175683817)}}","{'pearson': {'mean': np.float64(0.31697531924103256), 'wmean': np.float64(0.378556409190956)}, 'spearman': {'mean': np.float64(0.3218644089280794), 'wmean': np.float64(0.3802383875530645)}}","{'pearson': {'mean': np.float64(0.44070067069723057), 'wmean': np.float64(0.43752146418221954)}, 'spearman': {'mean': np.float64(0.44458074183269236), 'wmean': np.float64(0.4442890138317275)}}","{'pearson': {'mean': np.float64(0.512972549433341), 'wmean': np.float64(0.5289750815072477)}, 'spearman': {'mean': np.float64(0.5312493221913618), 'wmean': np.float64(0.5462915229910014)}}","{'pearson': {'mean': np.float64(0.47037127942723966), 'wmean': np.float64(0.481157909708877)}, 'spearman': {'mean': np.float64(0.4795197557591685), 'wmean': np.float64(0.4914172464868827)}}"
deberta-base,DY3_AVGL4L,torch.Size([2304]),0,"{'pearson': {'mean': np.float64(0.3540282151665829), 'wmean': np.float64(0.31187057308762695)}, 'spearman': {'mean': np.float64(0.3890327540756843), 'wmean': np.float64(0.34637932711656566)}}","{'pearson': {'mean': np.float64(0.09861740391053163), 'wmean': np.float64(0.11764542412826168)}, 'spearman': {'mean': np.float64(0.10257466643816254), 'wmean': np.float64(0.12745657228337695)}}","{'pearson': {'mean': np.float64(0.2806881335950961), 'wmean': np.float64(0.29813466174196135)}, 'spearman': {'mean': np.float64(0.32642416554381065), 'wmean': np.float64(0.3379393644204383)}}","{'pearson': {'mean': np.float64(0.3852058662707221), 'wmean': np.float64(0.4197586621499981)}, 'spearman': {'mean': np.float64(0.42110066784396627), 'wmean': np.float64(0.4521247532858438)}}","{'pearson': {'mean': np.float64(0.20408793807897455), 'wmean': np.float64(0.21207486125347566)}, 'spearman': {'mean': np.float64(0.24271437846358915), 'wmean': np.float64(0.2518399123032417)}}"
deberta-base,DY3-NS_AVGL4L,torch.Size([2304]),0,"{'pearson': {'mean': np.float64(0.3940869682159517), 'wmean': np.float64(0.3615493924341118)}, 'spearman': {'mean': np.float64(0.4615995550533068), 'wmean': np.float64(0.42769493360613775)}}","{'pearson': {'mean': np.float64(0.12499875356498864), 'wmean': np.float64(0.16320603484707638)}, 'spearman': {'mean': np.float64(0.12561877626904025), 'wmean': np.float64(0.1711439105058432)}}","{'pearson': {'mean': np.float64(0.3028883525989939), 'wmean': np.float64(0.3268857725146283)}, 'spearman': {'mean': np.float64(0.34848200879451063), 'wmean': np.float64(0.3654644087897664)}}","{'pearson': {'mean': np.float64(0.3760075251295472), 'wmean': np.float64(0.4070801059966656)}, 'spearman': {'mean': np.float64(0.4131247943049664), 'wmean': np.float64(0.4397745593832063)}}","{'pearson': {'mean': np.float64(0.2861869431306866), 'wmean': np.float64(0.2981180093730623)}, 'spearman': {'mean': np.float64(0.32739945871375437), 'wmean': np.float64(0.3410360089844741)}}"
deberta-base,DY5_AVGL4L,torch.Size([3840]),0,"{'pearson': {'mean': np.float64(0.30533218712262256), 'wmean': np.float64(0.2516753790636976)}, 'spearman': {'mean': np.float64(0.3558307548037808), 'wmean': np.float64(0.2991565961394)}}","{'pearson': {'mean': np.float64(0.18703670362986177), 'wmean': np.float64(0.24647032238130484)}, 'spearman': {'mean': np.float64(0.16811545146211138), 'wmean': np.float64(0.23187537365887753)}}","{'pearson': {'mean': np.float64(0.28773472217731694), 'wmean': np.float64(0.30941411818647574)}, 'spearman': {'mean': np.float64(0.28390934153415764), 'wmean': np.float64(0.29974552325423126)}}","{'pearson': {'mean': np.float64(0.31284331187758235), 'wmean': np.float64(0.3408588097501112)}, 'spearman': {'mean': np.float64(0.32291984258016393), 'wmean': np.float64(0.3474568862732158)}}","{'pearson': {'mean': np.float64(0.1263139017774906), 'wmean': np.float64(0.12377465873401153)}, 'spearman': {'mean': np.float64(0.14215229824994066), 'wmean': np.float64(0.14046333595620114)}}"
deberta-base,DY5-NS_AVGL4L,torch.Size([3840]),0,"{'pearson': {'mean': np.float64(0.41472464255083963), 'wmean': np.float64(0.3928908383642024)}, 'spearman': {'mean': np.float64(0.4328702161096545), 'wmean': np.float64(0.41195531600939206)}}","{'pearson': {'mean': np.float64(0.07235242328811552), 'wmean': np.float64(0.09790733825689311)}, 'spearman': {'mean': np.float64(0.05400453824396462), 'wmean': np.float64(0.08339597203536364)}}","{'pearson': {'mean': np.float64(0.23620962729002523), 'wmean': np.float64(0.24590498010364462)}, 'spearman': {'mean': np.float64(0.25827094762020325), 'wmean': np.float64(0.26686085562942335)}}","{'pearson': {'mean': np.float64(0.3142060018005627), 'wmean': np.float64(0.3412782900701433)}, 'spearman': {'mean': np.float64(0.3290567664986049), 'wmean': np.float64(0.35401747375411824)}}","{'pearson': {'mean': np.float64(0.2556373432036787), 'wmean': np.float64(0.26201184452848175)}, 'spearman': {'mean': np.float64(0.2641293547386462), 'wmean': np.float64(0.27175723137221636)}}"
deberta-base,CLS_SUMALL,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.19736798965312524), 'wmean': np.float64(0.18906561219783413)}, 'spearman': {'mean': np.float64(0.33535841265465755), 'wmean': np.float64(0.31115085001170895)}}","{'pearson': {'mean': np.float64(0.09158024646172629), 'wmean': np.float64(0.08479825233616885)}, 'spearman': {'mean': np.float64(0.12542320332002463), 'wmean': np.float64(0.13151173225144955)}}","{'pearson': {'mean': np.float64(0.12565644615749727), 'wmean': np.float64(0.10638938319962368)}, 'spearman': {'mean': np.float64(0.18789731728615242), 'wmean': np.float64(0.17329358494707528)}}","{'pearson': {'mean': np.float64(0.2362153355093939), 'wmean': np.float64(0.23730997219389413)}, 'spearman': {'mean': np.float64(0.3087763521416456), 'wmean': np.float64(0.3232728536625531)}}","{'pearson': {'mean': np.float64(0.1972493635010591), 'wmean': np.float64(0.20219467031002245)}, 'spearman': {'mean': np.float64(0.2787121445293773), 'wmean': np.float64(0.2855748303645007)}}"
deberta-base,AVG_SUMALL,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.5235006471927987), 'wmean': np.float64(0.5136263650343597)}, 'spearman': {'mean': np.float64(0.5330322237558547), 'wmean': np.float64(0.5283883638395354)}}","{'pearson': {'mean': np.float64(0.4835723226296709), 'wmean': np.float64(0.531884725943457)}, 'spearman': {'mean': np.float64(0.49363505112634004), 'wmean': np.float64(0.537553302934671)}}","{'pearson': {'mean': np.float64(0.5675839590280614), 'wmean': np.float64(0.5768258420346555)}, 'spearman': {'mean': np.float64(0.5602738827492574), 'wmean': np.float64(0.5693877136469182)}}","{'pearson': {'mean': np.float64(0.6502256027219404), 'wmean': np.float64(0.6606673210348885)}, 'spearman': {'mean': np.float64(0.6631134885354071), 'wmean': np.float64(0.671903346869603)}}","{'pearson': {'mean': np.float64(0.5881350454631948), 'wmean': np.float64(0.5960667489359068)}, 'spearman': {'mean': np.float64(0.609484179156612), 'wmean': np.float64(0.6185252929461131)}}"
deberta-base,SUM_SUMALL,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.5235006697855703), 'wmean': np.float64(0.5136263952820157)}, 'spearman': {'mean': np.float64(0.5330226633557456), 'wmean': np.float64(0.5283837268289662)}}","{'pearson': {'mean': np.float64(0.4835722274164322), 'wmean': np.float64(0.5318846519229489)}, 'spearman': {'mean': np.float64(0.4936342197372186), 'wmean': np.float64(0.5375520558509889)}}","{'pearson': {'mean': np.float64(0.5675839938855787), 'wmean': np.float64(0.576825879657415)}, 'spearman': {'mean': np.float64(0.5602760460436904), 'wmean': np.float64(0.5693902919404398)}}","{'pearson': {'mean': np.float64(0.6502255981277514), 'wmean': np.float64(0.6606673139657095)}, 'spearman': {'mean': np.float64(0.6631130744659177), 'wmean': np.float64(0.6719030864122135)}}","{'pearson': {'mean': np.float64(0.5881350754316246), 'wmean': np.float64(0.5960667761075397)}, 'spearman': {'mean': np.float64(0.6094842040097597), 'wmean': np.float64(0.6185253190356313)}}"
deberta-base,MAX_SUMALL,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.500526999214391), 'wmean': np.float64(0.487878528693397)}, 'spearman': {'mean': np.float64(0.5145703783420176), 'wmean': np.float64(0.5072132634062325)}}","{'pearson': {'mean': np.float64(0.4099466255899043), 'wmean': np.float64(0.49399296554350225)}, 'spearman': {'mean': np.float64(0.40937241195853274), 'wmean': np.float64(0.489520122378765)}}","{'pearson': {'mean': np.float64(0.5528094399383114), 'wmean': np.float64(0.5576055399949027)}, 'spearman': {'mean': np.float64(0.5497286106158245), 'wmean': np.float64(0.5567100020811924)}}","{'pearson': {'mean': np.float64(0.6075236260058894), 'wmean': np.float64(0.6308014134181622)}, 'spearman': {'mean': np.float64(0.6194449456842117), 'wmean': np.float64(0.6407408543048237)}}","{'pearson': {'mean': np.float64(0.5229279075313822), 'wmean': np.float64(0.5324404174996943)}, 'spearman': {'mean': np.float64(0.5434363250871076), 'wmean': np.float64(0.5540543488027245)}}"
deberta-base,AVG-NS_SUMALL,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.5243225470461474), 'wmean': np.float64(0.5148640437746372)}, 'spearman': {'mean': np.float64(0.5329198578484937), 'wmean': np.float64(0.5282467043414625)}}","{'pearson': {'mean': np.float64(0.4880082282220437), 'wmean': np.float64(0.5348331619784282)}, 'spearman': {'mean': np.float64(0.49627339278271493), 'wmean': np.float64(0.5400195603463939)}}","{'pearson': {'mean': np.float64(0.5692439908649087), 'wmean': np.float64(0.5785928201857481)}, 'spearman': {'mean': np.float64(0.5618290291291104), 'wmean': np.float64(0.5710637194231648)}}","{'pearson': {'mean': np.float64(0.6508333086107705), 'wmean': np.float64(0.6612717269552522)}, 'spearman': {'mean': np.float64(0.6641362771568267), 'wmean': np.float64(0.6728269593408768)}}","{'pearson': {'mean': np.float64(0.587773744233594), 'wmean': np.float64(0.5956398749367827)}, 'spearman': {'mean': np.float64(0.6094017709684676), 'wmean': np.float64(0.6184214252575123)}}"
deberta-base,SUM-NS_SUMALL,torch.Size([768]),0,"{'pearson': {'mean': np.float64(0.5243225356481714), 'wmean': np.float64(0.5148640475554866)}, 'spearman': {'mean': np.float64(0.5329150412337736), 'wmean': np.float64(0.5282442006595807)}}","{'pearson': {'mean': np.float64(0.4880081768947317), 'wmean': np.float64(0.5348331195668589)}, 'spearman': {'mean': np.float64(0.4962803734404681), 'wmean': np.float64(0.5400270789175313)}}","{'pearson': {'mean': np.float64(0.5692439753305675), 'wmean': np.float64(0.578592812475313)}, 'spearman': {'mean': np.float64(0.5618293568499924), 'wmean': np.float64(0.5710639553821999)}}","{'pearson': {'mean': np.float64(0.6508333191252603), 'wmean': np.float64(0.6612717473687216)}, 'spearman': {'mean': np.float64(0.6641374854276133), 'wmean': np.float64(0.6728284696793602)}}","{'pearson': {'mean': np.float64(0.5877737339179943), 'wmean': np.float64(0.595639860861507)}, 'spearman': {'mean': np.float64(0.6094017709684676), 'wmean': np.float64(0.6184214252575123)}}"
